Date,Store ID,Units Sold
20201219,8023,59
20201220,8023,11
20201221,8023,234
20201222,8023,197
20201223,8023,95
20201224,8023,19
20201225,8023,82
20201226,8023,120
20201227,8023,294
20201228,8023,189
20201229,8023,124
20201230,8023,256
20201231,8023,27
20210101,8023,33
20210102,8023,204
20210103,8023,196
20210104,8023,155
20210105,8023,44
20210106,8023,87
20210107,8023,143
20210108,8023,17
20210109,8023,58
20210110,8023,18
20210111,8023,241
20210112,8023,198
20210113,8023,100
20210114,8023,17
20210115,8023,62
20210116,8023,97
20210117,8023,257
20210118,8023,192
20210119,8023,94
20210120,8023,192
20210121,8023,27
20210122,8023,22
20210123,8023,114
20210124,8023,197
20210125,8023,133
20210126,8023,48
20210127,8023,64
20210128,8023,179
20210129,8023,14
20210130,8023,50
20210131,8023,14
20210201,8023,247
20210202,8023,194
20210203,8023,112
20210204,8023,29
20210205,8023,86
20210206,8023,101
20210207,8023,170
20210208,8023,174
20210209,8023,289
20210210,8023,165
20210211,8023,31
20210212,8023,41
20210213,8023,99
20210214,8023,141
20210215,8023,53
20210216,8023,13
20210217,8023,23
20210218,8023,52
20210219,8023,24
20210220,8023,143
20210221,8023,11
20210222,8023,364
20210223,8023,206
20210224,8023,114
20210225,8023,39
20210226,8023,79
20210227,8023,106
20210228,8023,180
20210301,8023,182
20210302,8023,229
20210303,8023,212
20210304,8023,20
20210305,8023,41
20210306,8023,95
20210307,8023,109
20210308,8023,3
20210309,8023,14
20210310,8023,22
20210311,8023,48
20210312,8023,21
20210313,8023,155
20210314,8023,17
20210315,8023,276
20210316,8023,221
20210317,8023,151
20210318,8023,22
20210319,8023,83
20210320,8023,131
20210321,8023,167
20210322,8023,205
20210323,8023,133
20210324,8023,180
20210325,8023,26
20210326,8023,48
20210327,8023,177
20210328,8023,346
20210329,8023,81
20210330,8023,38
20210331,8023,75
20210401,8023,134
20210402,8023,34
20210403,8023,132
20210404,8023,14
20210405,8023,230
20210406,8023,180
20210407,8023,117
20210408,8023,35
20210409,8023,75
20210410,8023,101
20210411,8023,148
20210412,8023,215
20210413,8023,92
20210414,8023,214
20210416,8023,29
20210417,8023,36
20210418,8023,80
20210419,8023,123
20210420,8023,76
20210421,8023,11
20210422,8023,24
20210423,8023,51
20210424,8023,35
20210425,8023,76
20210426,8023,13
20210427,8023,278
20210428,8023,206
20210429,8023,117
20210430,8023,14
20210501,8023,61
20210502,8023,112
20210503,8023,187
20210504,8023,231
20210505,8023,101
20210506,8023,183
20210507,8023,23
20210508,8023,37
20210509,8023,106
20210510,8023,124
20210511,8023,83
20210512,8023,10
20210513,8023,20
20210514,8023,49
20210515,8023,5
20210516,8023,21
20210517,8023,12
20210518,8023,292
20210519,8023,217
20210520,8023,87
20210521,8023,13
20210522,8023,91
20210523,8023,93
20210524,8023,242
20210525,8023,220
20210526,8023,109
20210527,8023,183
20210528,8023,21
20210529,8023,37
20210530,8023,132
20210531,8023,155
20210601,8023,41
20210602,8023,11
20210603,8023,29
20210604,8023,49
20210605,8023,8
20210606,8023,42
20210607,8023,9
20210608,8023,271
20210609,8023,196
20210610,8023,137
20210611,8023,22
20210612,8023,90
20210613,8023,157
20210614,8023,324
20210615,8023,200
20210616,8023,1074
20210617,8023,198
20210618,8023,17
20210619,8023,32
20210620,8023,102
20210621,8023,130
20210622,8023,76
20210623,8023,13
20210624,8023,32
20210625,8023,59
20210626,8023,7
20210627,8023,57
20210628,8023,17
20210629,8023,241
20210630,8023,206
20210701,8023,113
20210702,8023,11
20210703,8023,96
20210704,8023,141
20210705,8023,219
20210706,8023,188
20210707,8023,51
20210708,8023,178
20210709,8023,25
20210710,8023,38
20210711,8023,135
20210712,8023,120
20210713,8023,50
20210714,8023,84
20210715,8023,87
20210716,8023,183
20210717,8023,10
20210718,8023,117
20210719,8023,16
20210720,8023,349
20210721,8023,200
20210722,8023,120
20210723,8023,73
20210724,8023,42
20210725,8023,135
20210726,8023,200
20210727,8023,324
20210728,8023,76
20210729,8023,131
20210730,8023,67
20210731,8023,81
20210801,8023,128
20210802,8023,92
20210803,8023,60
20210804,8023,47
20210805,8023,73
20210806,8023,169
20210807,8023,5
20210808,8023,109
20210809,8023,7
20210810,8023,230
20210811,8023,223
20210812,8023,119
20210813,8023,32
20210814,8023,84
20210815,8023,135
20210816,8023,321
20210817,8023,326
20210818,8023,86
20210819,8023,148
20210820,8023,54
20210821,8023,98
20210822,8023,102
20210823,8023,77
20210824,8023,54
20210825,8023,19
20210826,8023,36
20210827,8023,76
20210828,8023,8
20210829,8023,43
20210830,8023,12
20210831,8023,248
20210901,8023,230
20210902,8023,97
20210903,8023,26
20210904,8023,62
20210905,8023,121
20210906,8023,256
20210907,8023,137
20210908,8023,79
20210909,8023,175
20210910,8023,78
20210911,8023,56
20210912,8023,122
20210913,8023,62
20210914,8023,31
20210915,8023,37
20210916,8023,57
20210917,8023,96
20210918,8023,8
20210919,8023,56
20210920,8023,19
20210921,8023,221
20210922,8023,189
20210923,8023,114
20210924,8023,30
20210925,8023,93
20210926,8023,191
20210927,8023,343
20210928,8023,143
20210929,8023,80
20210930,8023,139
20211001,8023,18
20211002,8023,28
20211003,8023,43
20211004,8023,52
20211005,8023,61
20211006,8023,21
20211007,8023,44
20211008,8023,101
20211009,8023,11
20211010,8023,40
20211011,8023,12
20211012,8023,234
20211013,8023,276
20211014,8023,87
20211015,8023,34
20211016,8023,91
20211017,8023,119
20211018,8023,239
20211019,8023,178
20211020,8023,93
20211021,8023,156
20211022,8023,28
20211023,8023,20
20211024,8023,75
20211025,8023,66
20211026,8023,28
20211027,8023,38
20211028,8023,72
20211029,8023,154
20211030,8023,5
20211031,8023,34
20211101,8023,14
20211102,8023,245
20211103,8023,180
20211104,8023,113
20211105,8023,31
20211106,8023,72
20211107,8023,131
20211108,8023,177
20211109,8023,702
20211110,8023,94
20211111,8023,159
20211112,8023,38
20211113,8023,38
20211114,8023,106
20211115,8023,57
20211116,8023,35
20211117,8023,13
20211118,8023,51
20211119,8023,73
20211120,8023,77
20211121,8023,31
20211122,8023,9
20211123,8023,193
20211124,8023,208
20211125,8023,96
20211126,8023,19
20211127,8023,74
20211128,8023,78
20211129,8023,266
20211130,8023,222
20211201,8023,87
20211202,8023,178
20211203,8023,37
20211204,8023,32
20211205,8023,119
20211206,8023,66
20211207,8023,43
20211208,8023,21
20211209,8023,54
20211210,8023,77
20211211,8023,81
20211212,8023,41
20211213,8023,15
20211214,8023,196
20211215,8023,212
20211216,8023,100
20211217,8023,32
20211218,8023,69
20211219,8023,81
20211220,8023,245
20211221,8023,203
20211222,8023,89
20211223,8023,180
20211224,8023,23
20211225,8023,34
20211226,8023,85
20211227,8023,49
20211228,8023,219
20211229,8023,86
20211230,8023,98
20211231,8023,232
20220101,8023,19
20220102,8023,54
20220103,8023,22
20220104,8023,217
20220105,8023,172
20220106,8023,97
20220107,8023,18
20220108,8023,101
20220109,8023,106
20220110,8023,313
20220111,8023,225
20220112,8023,93
20220113,8023,180
20220114,8023,17
20220115,8023,45
20220116,8023,124
20220117,8023,75
20220118,8023,228
20220119,8023,53
20220120,8023,102
20220121,8023,144
20220122,8023,11
20220123,8023,42
20220124,8023,5
20220125,8023,254
20220126,8023,206
20220127,8023,116
20220128,8023,35
20220129,8023,60
20220130,8023,120
20220131,8023,259
20220201,8023,451
20220202,8023,107
20220203,8023,121
20220204,8023,31
20220205,8023,38
20220206,8023,175
20220207,8023,69
20220208,8023,54
20220209,8023,12
20220210,8023,30
20220211,8023,45
20220212,8023,93
20220213,8023,46
20220214,8023,12
20220215,8023,212
20220216,8023,210
20220217,8023,96
20220218,8023,27
20220219,8023,73
20220220,8023,146
20220221,8023,274
20220222,8023,322
20220223,8023,160
20220224,8023,681
20220225,8023,29
20220226,8023,37
20220227,8023,220
20220228,8023,101
20220301,8023,67
20220302,8023,7
20220303,8023,23
20220304,8023,47
20220305,8023,80
20220306,8023,27
20220307,8023,16
20220308,8023,207
20220309,8023,182
20220310,8023,115
20220311,8023,40
20220312,8023,90
20220313,8023,116
20220314,8023,227
20220315,8023,223
20220316,8023,119
20220317,8023,152
20220318,8023,34
20220319,8023,21
20220320,8023,153
20220321,8023,33
20220322,8023,52
20220323,8023,3
20220324,8023,16
20220325,8023,38
20220326,8023,16
20220327,8023,37
20220328,8023,11
20220329,8023,194
20220330,8023,157
20220331,8023,111
20220401,8023,18
20220402,8023,34
20220403,8023,49
20220404,8023,91
20220405,8023,108
20220406,8023,59
20220407,8023,26
20220408,8023,28
20220409,8023,27
20220410,8023,183
20220411,8023,29
20220412,8023,61
20220413,8023,18
20220414,8023,30
20220415,8023,49
20220416,8023,5
20220417,8023,44
20220418,8023,15
20220419,8023,211
20220420,8023,209
20220421,8023,98
20220422,8023,25
20220423,8023,78
20220424,8023,113
20220425,8023,297
20220426,8023,283
20220427,8023,96
20220428,8023,604
20220429,8023,35
20220430,8023,35
20220501,8023,160
20220502,8023,88
20220503,8023,69
20220504,8023,15
20220505,8023,45
20220506,8023,102
20220507,8023,9
20220508,8023,35
20220509,8023,15
20220510,8023,195
20220511,8023,161
20220512,8023,111
20220513,8023,24
20220514,8023,83
20220515,8023,118
20220516,8023,218
20220517,8023,245
20220518,8023,78
20220519,8023,349
20220520,8023,30
20220521,8023,35
20220522,8023,92
20220523,8023,81
20220524,8023,51
20220525,8023,14
20220526,8023,33
20220527,8023,82
20220528,8023,7
20220529,8023,71
20220530,8023,8
20220531,8023,230
20220601,8023,230
20220602,8023,85
20220603,8023,40
20220604,8023,95
20220605,8023,160
20220606,8023,324
20220607,8023,760
20220608,8023,94
20220609,8023,135
20220610,8023,41
20220611,8023,18
20220612,8023,135
20220613,8023,92
20220614,8023,53
20220615,8023,15
20220616,8023,33
20220617,8023,58
20220618,8023,119
20220619,8023,99
20220620,8023,8
20220621,8023,280
20220622,8023,278
20220623,8023,128
20220624,8023,32
20220625,8023,96
20220626,8023,133
20220627,8023,294
20220628,8023,501
20220629,8023,99
20220630,8023,166
20220701,8023,32
20220702,8023,58
20220703,8023,128
20220704,8023,67
20220705,8023,59
20220706,8023,19
20220707,8023,27
20220708,8023,46
20220709,8023,109
20220710,8023,90
20220711,8023,25
20220712,8023,310
20220713,8023,245
20220714,8023,118
20220715,8023,40
20220716,8023,52
20220717,8023,111
20220718,8023,272
20220719,8023,585
20220720,8023,86
20220721,8023,145
20220722,8023,45
20220723,8023,53
20220724,8023,79
20220725,8023,54
20220726,8023,37
20220727,8023,12
20220728,8023,42
20220729,8023,65
20220730,8023,25
20220731,8023,89
20220801,8023,7
20220802,8023,262
20220803,8023,222
20220804,8023,93
20220805,8023,12
20220806,8023,46
20220807,8023,82
20220808,8023,192
20220809,8023,488
20220810,8023,55
20220811,8023,109
20220812,8023,44
20220813,8023,33
20220814,8023,95
20220815,8023,68
20220816,8023,45
20220817,8023,1
20220818,8023,40
20220819,8023,49
20220820,8023,9
20220821,8023,78
20220822,8023,2
20220823,8023,211
20220824,8023,170
20220825,8023,107
20220826,8023,12
20220827,8023,97
20220828,8023,133
20220829,8023,268
20220830,8023,215
20220831,8023,103
20220901,8023,151
20220902,8023,44
20220903,8023,24
20220904,8023,107
20220905,8023,81
20220906,8023,53
20220907,8023,18
20220908,8023,41
20220909,8023,58
20220910,8023,22
20220911,8023,27
20220912,8023,15
20220913,8023,172
20220914,8023,220
20220915,8023,128
20220916,8023,62
20220917,8023,116
20220918,8023,141
20220919,8023,261
20220920,8023,291
20220921,8023,137
20220922,8023,167
20220923,8023,39
20220924,8023,20
20220925,8023,130
20220926,8023,108
20220927,8023,108
20220928,8023,8
20220929,8023,27
20220930,8023,44
20221001,8023,18
20221002,8023,42
20221003,8023,12
20221004,8023,232
20221005,8023,268
20221006,8023,110
20221007,8023,22
20221008,8023,121
20221009,8023,117
20221010,8023,277
20221011,8023,268
20221012,8023,96
20221013,8023,333
20221014,8023,29
20221015,8023,29
20221016,8023,84
20221017,8023,102
20221018,8023,57
20221019,8023,5
20221020,8023,24
20221021,8023,29
20221022,8023,99
20221023,8023,25
20221024,8023,27
20221025,8023,254
20221026,8023,212
20221027,8023,80
20221028,8023,29
20221029,8023,83
20221030,8023,115
20221031,8023,275
20221101,8023,284
20221102,8023,81
20221103,8023,180
20221104,8023,84
20221105,8023,74
20221106,8023,74
20221107,8023,88
20221108,8023,33
20221109,8023,7
20221110,8023,13
20221111,8023,27
20221112,8023,39
20221113,8023,50
20221114,8023,13
20221115,8023,308
20221116,8023,189
20221117,8023,55
20221118,8023,19
20221119,8023,86
20221120,8023,122
20221121,8023,243
20221122,8023,274
20221123,8023,100
20221124,8023,185
20221125,8023,105
20221126,8023,52
20221127,8023,94
20221128,8023,97
20221129,8023,209
20221130,8023,69
20221201,8023,74
20221202,8023,165
20221203,8023,11
20221204,8023,35
20221205,8023,15
20221206,8023,372
20221207,8023,225
20221208,8023,93
20221209,8023,24
20221210,8023,104
20221211,8023,111
20221212,8023,220
20221213,8023,269
20221214,8023,123
20221215,8023,221
20221216,8023,66
20221217,8023,67
20221218,8023,97
20221219,8023,98
20221220,8023,188
20221221,8023,103
20221222,8023,107
20221223,8023,211
20221224,8023,17
20221225,8023,30
20221226,8023,8
20221227,8023,326
20221228,8023,288
20221229,8023,114
20221230,8023,14
20221231,8023,101
20230101,8023,103
20230102,8023,190
20230103,8023,263
20230104,8023,111
20230105,8023,180
20230106,8023,51
20230107,8023,28
20230108,8023,219
20230109,8023,229
20230110,8023,63
20230111,8023,14
20230112,8023,6
20230113,8023,32
20230114,8023,10
20230115,8023,41
20230116,8023,14
20230117,8023,241
20230118,8023,172
20230119,8023,15
20230120,8023,21
20230121,8023,97
20230122,8023,124
20230123,8023,166
20230124,8023,193
20230125,8023,553
20230126,8023,138
20230127,8023,19
20230128,8023,15
20230129,8023,251
20230130,8023,186
20230131,8023,47
20230201,8023,11
20230202,8023,12
20230203,8023,33
20230204,8023,20
20230205,8023,38
20230206,8023,11
20230207,8023,97
20230208,8023,42
20230209,8023,25
20230210,8023,38
20230211,8023,92
20230212,8023,71
20230213,8023,193
20230214,8023,199
20230215,8023,464
20230216,8023,133
20230217,8023,22
20230218,8023,9
20230219,8023,288
20230220,8023,206
20230221,8023,55
20230222,8023,19
20230223,8023,13
20230224,8023,35
20230225,8023,9
20230226,8023,55
20230227,8023,18
20230228,8023,303
20230301,8023,213
20230302,8023,64
20230303,8023,34
20230304,8023,96
20230305,8023,214
20230306,8023,231
20230307,8023,171
20230308,8023,102
20230309,8023,144
20230310,8023,42
20230311,8023,14
20230312,8023,99
20230313,8023,92
20230314,8023,63
20230315,8023,52
20230316,8023,99
20230317,8023,206
20230318,8023,7
20230319,8023,49
20230320,8023,22
20230321,8023,331
20230322,8023,222
20230323,8023,64
20230324,8023,31
20230325,8023,79
20230326,8023,146
20230327,8023,240
20230328,8023,158
20230329,8023,86
20230330,8023,147
20230331,8023,31
20230401,8023,20
20230402,8023,99
20230403,8023,72
20230404,8023,58
20230405,8023,81
20230406,8023,98
20230407,8023,183
20230408,8023,7
20230409,8023,53
20230410,8023,15
20230411,8023,267
20230412,8023,217
20230413,8023,77
20230414,8023,20
20230415,8023,77
20230416,8023,134
20230417,8023,243
20230418,8023,141
20230419,8023,95
20230420,8023,140
20230421,8023,51
20230422,8023,32
20230423,8023,121
20230424,8023,98
20230425,8023,43
20230426,8023,36
20230427,8023,72
20230428,8023,163
20230429,8023,3
20230430,8023,50
20230501,8023,22
20230502,8023,275
20230503,8023,173
20230504,8023,72
20230505,8023,32
20230506,8023,129
20230507,8023,212
20230508,8023,293
20230509,8023,156
20230510,8023,83
20230511,8023,164
20230512,8023,47
20230513,8023,13
20230514,8023,136
20230515,8023,79
20230516,8023,36
20230517,8023,37
20230518,8023,80
20230519,8023,124
20230520,8023,12
20230521,8023,47
20230522,8023,21
20230523,8023,259
20230524,8023,149
20230525,8023,65
20230526,8023,33
20230527,8023,114
20230528,8023,128
20230529,8023,332
20230530,8023,221
20230531,8023,114
20230601,8023,144
20230602,8023,61
20230603,8023,16
20230604,8023,101
20230605,8023,57
20230606,8023,32
20230607,8023,9
20230608,8023,16
20230609,8023,37
20230610,8023,14
20230611,8023,35
20230612,8023,24
20230613,8023,263
20230614,8023,202
20230615,8023,82
20230616,8023,25
20230617,8023,96
20230618,8023,141
20230619,8023,330
20230620,8023,244
20230621,8023,110
20230622,8023,157
20230623,8023,146
20230624,8023,76
20230625,8023,113
20230626,8023,51
20230627,8023,40
20230628,8023,2
20230629,8023,21
20230630,8023,25
20230701,8023,4
20230702,8023,33
20230703,8023,29
20230704,8023,281
20230705,8023,171
20230706,8023,69
20230707,8023,13
20230708,8023,82
20230709,8023,117
20230710,8023,374
20230711,8023,520
20230712,8023,80
20230713,8023,527
20230714,8023,68
20230715,8023,27
20230716,8023,108
20230717,8023,66
20230718,8023,45
20230719,8023,5
20230720,8023,13
20230721,8023,40
20230722,8023,13
20230723,8023,120
20230724,8023,22
20230725,8023,255
20230726,8023,155
20230727,8023,77
20230728,8023,24
20230729,8023,75
20230730,8023,79
20230731,8023,337
20230801,8023,392
20230802,8023,70
20230803,8023,391
20230804,8023,58
20230805,8023,20
20230806,8023,105
20230807,8023,73
20230808,8023,29
20230809,8023,4
20230810,8023,26
20230811,8023,36
20230812,8023,15
20230813,8023,140
20230814,8023,19
20230815,8023,262
20230816,8023,174
20230817,8023,82
20230818,8023,51
20230819,8023,97
20230820,8023,89
20230821,8023,278
20230822,8023,228
20230823,8023,74
20230824,8023,157
20230825,8023,52
20230826,8023,22
20230827,8023,91
20230828,8023,96
20230829,8023,277
20230830,8023,60
20230831,8023,84
20230901,8023,163
20230902,8023,7
20230903,8023,63
20230904,8023,12
20230905,8023,263
20230906,8023,170
20230907,8023,68
20230908,8023,23
20230909,8023,115
20230910,8023,87
20230911,8023,248
20230912,8023,254
20230913,8023,79
20230914,8023,152
20230915,8023,56
20230916,8023,35
20230917,8023,93
20230918,8023,95
20230919,8023,190
20230920,8023,12
20230921,8023,11
20230922,8023,46
20230923,8023,144
20230924,8023,68
20230925,8023,10
20230926,8023,266
20230927,8023,186
20230928,8023,46
20230929,8023,23
20230930,8023,35
20231001,8023,85
20231002,8023,267
20231003,8023,246
20231004,8023,91
20231005,8023,200
20231006,8023,82
20231007,8023,27
20231008,8023,129
20231009,8023,41
20231010,8023,230
20231011,8023,9
20231012,8023,20
20231013,8023,41
20231014,8023,120
20231015,8023,78
20231016,8023,15
20231017,8023,273
20231018,8023,165
20231019,8023,67
20231020,8023,44
20231021,8023,65
